FIPS_Code,Alt FIPS Code,County_State,State,State Abbreviation,County,"County, State Abbreviation",County_Level_Index,Requiring all 4 Subindices,Excluding Collective Efficacy,Family_Unity,Community_Health,Institutional_Health,Collective_Efficacy
31137,31137,"Phelps County, Nebraska",Nebraska,NE,Phelps,"Phelps County, NE",1.87,1.87,1.97,1.91,0.89,1.42,0.82
31139,31139,"Pierce County, Nebraska",Nebraska,NE,Pierce,"Pierce County, NE",1.61,1.61,1.66,1.43,0.66,1.41,0.82
31141,31141,"Platte County, Nebraska",Nebraska,NE,Platte,"Platte County, NE",0.93,0.93,0.82,0.15,0.01,1.45,0.87
31143,31143,"Polk County, Nebraska",Nebraska,NE,Polk,"Polk County, NE",1.95,1.95,1.94,1.15,1.36,1.60,1.22
31145,31145,"Red Willow County, Nebraska",Nebraska,NE,Red Willow,"Red Willow County, NE",1.42,1.42,1.46,1.01,1.10,1.00,0.77
31147,31147,"Richardson County, Nebraska",Nebraska,NE,Richardson,"Richardson County, NE",1.88,1.88,1.88,1.86,1.47,0.76,1.02
31149,31149,"Rock County, Nebraska",Nebraska,NE,Rock,"Rock County, NE",2.09,2.09,2.19,1.42,2.27,1.05,1.02
31151,31151,"Saline County, Nebraska",Nebraska,NE,Saline,"Saline County, NE",1.32,1.32,1.33,1.23,0.67,0.93,0.72
31153,31153,"Sarpy County, Nebraska",Nebraska,NE,Sarpy,"Sarpy County, NE",0.98,0.98,0.81,0.82,-0.67,1.46,0.94
31155,31155,"Saunders County, Nebraska",Nebraska,NE,Saunders,"Saunders County, NE",1.65,1.65,1.63,1.13,0.52,1.77,1.04
31157,31157,"Scotts Bluff County, Nebraska",Nebraska,NE,Scotts Bluff,"Scotts Bluff County, NE",0.38,0.38,0.25,-0.80,0.40,0.80,0.63
31159,31159,"Seward County, Nebraska",Nebraska,NE,Seward,"Seward County, NE",1.61,1.61,1.59,1.27,0.78,1.33,0.97
31161,31161,"Sheridan County, Nebraska",Nebraska,NE,Sheridan,"Sheridan County, NE",1.37,1.37,1.66,0.32,2.04,1.15,0.33
31163,31163,"Sherman County, Nebraska",Nebraska,NE,Sherman,"Sherman County, NE",1.75,1.75,1.73,0.98,1.77,0.96,1.10
31165,31165,"Sioux County, Nebraska",Nebraska,NE,Sioux,"Sioux County, NE",,,,,0.67,1.04,0.88
31167,31167,"Stanton County, Nebraska",Nebraska,NE,Stanton,"Stanton County, NE",1.25,1.25,1.02,1.03,-0.01,1.10,1.18
31169,31169,"Thayer County, Nebraska",Nebraska,NE,Thayer,"Thayer County, NE",2.26,2.26,2.56,1.66,2.49,1.39,0.73
31171,31171,"Thomas County, Nebraska",Nebraska,NE,Thomas,"Thomas County, NE",,,,,4.97,1.68,
31173,31173,"Thurston County, Nebraska",Nebraska,NE,Thurston,"Thurston County, NE",,,,-1.72,0.67,,1.11
31175,31175,"Valley County, Nebraska",Nebraska,NE,Valley,"Valley County, NE",2.26,,2.26,1.37,1.91,1.57,
31177,31177,"Washington County, Nebraska",Nebraska,NE,Washington,"Washington County, NE",1.62,1.62,1.64,1.56,0.04,1.84,0.88
31179,31179,"Wayne County, Nebraska",Nebraska,NE,Wayne,"Wayne County, NE",1.20,1.20,1.14,1.49,0.51,0.45,0.73
31181,31181,"Webster County, Nebraska",Nebraska,NE,Webster,"Webster County, NE",1.39,1.39,1.42,0.37,1.66,0.98,0.85
31183,31183,"Wheeler County, Nebraska",Nebraska,NE,Wheeler,"Wheeler County, NE",,,,,1.84,0.88,1.22
31185,31185,"York County, Nebraska",Nebraska,NE,York,"York County, NE",1.59,1.59,1.53,0.90,0.97,1.35,1.12
32001,32001,"Churchill County, Nevada",Nevada,NV,Churchill,"Churchill County, NV",-0.64,-0.64,-1.02,-0.24,-0.97,-1.03,0.30
32003,32003,"Clark County, Nevada",Nevada,NV,Clark,"Clark County, NV",-2.16,-2.16,-1.73,-0.44,-1.58,-1.71,-2.38
32005,32005,"Douglas County, Nevada",Nevada,NV,Douglas,"Douglas County, NV",-0.25,-0.25,-0.63,0.12,-1.04,-0.49,0.55
32007,32007,"Elko County, Nevada",Nevada,NV,Elko,"Elko County, NV",-1.01,-1.01,-1.14,0.94,-1.10,-2.21,-0.65
32009,32009,"Esmeralda County, Nevada",Nevada,NV,Esmeralda,"Esmeralda County, NV",-1.20,-1.20,-1.71,-0.85,0.22,-2.96,0.20
32011,32011,"Eureka County, Nevada",Nevada,NV,Eureka,"Eureka County, NV",,,,,-0.16,-2.26,-0.59
32013,32013,"Humboldt County, Nevada",Nevada,NV,Humboldt,"Humboldt County, NV",-1.07,-1.07,-1.25,0.13,-1.02,-1.77,-0.46
32015,32015,"Lander County, Nevada",Nevada,NV,Lander,"Lander County, NV",-1.21,-1.21,-0.62,0.80,-0.22,-1.84,-2.22
32017,32017,"Lincoln County, Nevada",Nevada,NV,Lincoln,"Lincoln County, NV",,,,,-0.67,-2.27,1.04
32019,32019,"Lyon County, Nevada",Nevada,NV,Lyon,"Lyon County, NV",-0.88,-0.88,-1.12,-0.18,-1.23,-1.05,-0.14
32021,32021,"Mineral County, Nevada",Nevada,NV,Mineral,"Mineral County, NV",-1.96,-1.96,-2.56,-3.42,-0.01,-2.18,0.27
32023,32023,"Nye County, Nevada",Nevada,NV,Nye,"Nye County, NV",-1.41,-1.41,-1.60,-0.17,-1.16,-2.10,-0.62
32027,32027,"Pershing County, Nevada",Nevada,NV,Pershing,"Pershing County, NV",-2.32,-2.32,-1.69,0.55,-1.03,-3.03,-3.07
32029,32029,"Storey County, Nevada",Nevada,NV,Storey,"Storey County, NV",,,,,-0.66,-0.13,-3.66
32031,32031,"Washoe County, Nevada",Nevada,NV,Washoe,"Washoe County, NV",-0.87,-0.87,-0.88,0.15,-1.19,-0.88,-0.66
32033,32033,"White Pine County, Nevada",Nevada,NV,White Pine,"White Pine County, NV",,,,,-0.83,-2.27,-0.48
32510,32510,"Carson City, Nevada",Nevada,NV,Carson City,"Carson City, NV",-0.74,-0.74,-0.95,-0.50,-0.63,-0.98,-0.06
33001,33001,"Belknap County, New Hampshire",New Hampshire,NH,Belknap,"Belknap County, NH",0.73,0.73,0.93,-0.06,0.57,1.37,0.13
33003,33003,"Carroll County, New Hampshire",New Hampshire,NH,Carroll,"Carroll County, NH",1.16,1.16,1.41,0.78,1.25,0.97,0.19
33005,33005,"Cheshire County, New Hampshire",New Hampshire,NH,Cheshire,"Cheshire County, NH",0.91,0.91,1.09,0.30,0.71,1.24,0.24
33007,33007,"Coos County, New Hampshire",New Hampshire,NH,Coos,"Coos County, NH",0.16,0.16,0.11,-1.15,0.75,0.51,0.37
33009,33009,"Grafton County, New Hampshire",New Hampshire,NH,Grafton,"Grafton County, NH",0.82,0.82,0.97,-0.19,1.20,0.99,0.30
33011,33011,"Hillsborough County, New Hampshire",New Hampshire,NH,Hillsborough,"Hillsborough County, NH",0.70,0.70,1.00,0.44,0.08,1.50,-0.15
33013,33013,"Merrimack County, New Hampshire",New Hampshire,NH,Merrimack,"Merrimack County, NH",1.26,1.26,1.45,0.38,1.05,1.58,0.45
33015,33015,"Rockingham County, New Hampshire",New Hampshire,NH,Rockingham,"Rockingham County, NH",1.36,1.36,1.46,0.99,0.14,1.89,0.62
33017,33017,"Strafford County, New Hampshire",New Hampshire,NH,Strafford,"Strafford County, NH",0.80,0.80,1.02,0.53,0.13,1.41,0.06
33019,33019,"Sullivan County, New Hampshire",New Hampshire,NH,Sullivan,"Sullivan County, NH",0.05,0.05,0.04,-1.41,0.61,0.71,0.27
34001,34001,"Atlantic County, New Jersey",New Jersey,NJ,Atlantic,"Atlantic County, NJ",-0.89,-0.89,-0.67,-0.85,-1.02,0.28,-0.95
34003,34003,"Bergen County, New Jersey",New Jersey,NJ,Bergen,"Bergen County, NJ",0.48,0.48,0.15,1.28,-0.94,-0.04,0.81
34005,34005,"Burlington County, New Jersey",New Jersey,NJ,Burlington,"Burlington County, NJ",0.41,0.41,0.29,0.59,-1.03,0.95,0.45
34007,34007,"Camden County, New Jersey",New Jersey,NJ,Camden,"Camden County, NJ",-0.99,-0.99,-0.49,-0.76,-1.11,0.63,-1.58
34009,34009,"Cape May County, New Jersey",New Jersey,NJ,Cape May,"Cape May County, NJ",0.20,0.20,0.24,0.74,-0.61,0.32,-0.04
34011,34011,"Cumberland County, New Jersey",New Jersey,NJ,Cumberland,"Cumberland County, NJ",-1.48,-1.48,-1.16,-1.45,-1.06,-0.14,-1.49
34013,34013,"Essex County, New Jersey",New Jersey,NJ,Essex,"Essex County, NJ",-1.48,-1.48,-0.80,-1.04,-1.00,0.16,-2.25
34015,34015,"Gloucester County, New Jersey",New Jersey,NJ,Gloucester,"Gloucester County, NJ",0.37,0.37,0.16,0.66,-1.20,0.78,0.59
34017,34017,"Hudson County, New Jersey",New Jersey,NJ,Hudson,"Hudson County, NJ",-1.05,-1.05,-0.97,-0.48,-1.45,-0.28,-0.83
34019,34019,"Hunterdon County, New Jersey",New Jersey,NJ,Hunterdon,"Hunterdon County, NJ",1.35,1.35,1.20,1.49,-0.53,1.53,1.06
34021,34021,"Mercer County, New Jersey",New Jersey,NJ,Mercer,"Mercer County, NJ",-0.03,-0.03,0.33,0.29,-0.30,0.63,-0.81
34023,34023,"Middlesex County, New Jersey",New Jersey,NJ,Middlesex,"Middlesex County, NJ",0.30,0.30,0.11,0.92,-1.22,0.45,0.45
34025,34025,"Monmouth County, New Jersey",New Jersey,NJ,Monmouth,"Monmouth County, NJ",0.52,0.52,0.43,0.79,-0.94,0.97,0.43
34027,34027,"Morris County, New Jersey",New Jersey,NJ,Morris,"Morris County, NJ",1.17,1.17,0.99,1.70,-0.81,1.18,0.93
34029,34029,"Ocean County, New Jersey",New Jersey,NJ,Ocean,"Ocean County, NJ",0.30,0.30,-0.05,0.99,-1.20,0.05,0.76
34031,34031,"Passaic County, New Jersey",New Jersey,NJ,Passaic,"Passaic County, NJ",-0.83,-0.83,-0.57,-0.30,-1.26,0.20,-1.06
34033,34033,"Salem County, New Jersey",New Jersey,NJ,Salem,"Salem County, NJ",-0.33,-0.33,-0.35,-0.91,-0.63,0.61,-0.06
34035,34035,"Somerset County, New Jersey",New Jersey,NJ,Somerset,"Somerset County, NJ",1.02,1.02,0.81,1.50,-0.92,1.08,0.93
34037,34037,"Sussex County, New Jersey",New Jersey,NJ,Sussex,"Sussex County, NJ",0.96,0.96,0.70,1.44,-0.86,0.86,1.01
34039,34039,"Union County, New Jersey",New Jersey,NJ,Union,"Union County, NJ",-0.41,-0.41,-0.24,-0.16,-1.09,0.58,-0.61
34041,34041,"Warren County, New Jersey",New Jersey,NJ,Warren,"Warren County, NJ",0.55,0.55,0.25,0.64,-0.79,0.61,0.88
35001,35001,"Bernalillo County, New Mexico",New Mexico,NM,Bernalillo,"Bernalillo County, NM",-2.19,-2.19,-1.59,-0.67,-0.57,-2.15,-2.73
35003,35003,"Catron County, New Mexico",New Mexico,NM,Catron,"Catron County, NM",,,,,1.88,-2.98,0.83
35005,35005,"Chaves County, New Mexico",New Mexico,NM,Chaves,"Chaves County, NM",-2.05,-2.05,-1.91,-0.66,-0.46,-2.91,-1.73
35006,35006,"Cibola County, New Mexico",New Mexico,NM,Cibola,"Cibola County, NM",-3.16,-3.16,-3.20,-2.45,-0.55,-3.86,-1.87
35007,35007,"Colfax County, New Mexico",New Mexico,NM,Colfax,"Colfax County, NM",-1.13,-1.13,-1.60,-0.87,0.97,-3.42,0.18
35009,35009,"Curry County, New Mexico",New Mexico,NM,Curry,"Curry County, NM",-1.89,-1.89,-2.07,-0.33,-0.57,-3.45,-1.00
35011,35011,"De Baca County, New Mexico",New Mexico,NM,De Baca,"DeBaca County, NM",-1.17,-1.17,-1.32,1.00,1.11,-4.66,-0.81
35013,35013,"Doña Ana County, New Mexico",New Mexico,NM,Dona Ana,"Dona Ana County, NM",-1.45,-1.45,-1.79,-0.26,-0.72,-2.79,-0.39
35015,35015,"Eddy County, New Mexico",New Mexico,NM,Eddy,"Eddy County, NM",-2.20,-2.20,-2.00,-1.06,-0.30,-2.88,-1.89
35017,35017,"Grant County, New Mexico",New Mexico,NM,Grant,"Grant County, NM",-1.98,-1.98,-1.45,-1.00,0.39,-2.46,-2.40
35019,35019,"Guadalupe County, New Mexico",New Mexico,NM,Guadalupe,"Guadalupe County, NM",,,,,0.33,-3.09,-2.37
35021,35021,"Harding County, New Mexico",New Mexico,NM,Harding,"Harding County, NM",,,,,3.16,-0.81,
35023,35023,"Hidalgo County, New Mexico",New Mexico,NM,Hidalgo,"Hidalgo County, NM",,,,,0.31,-3.31,-0.29
35025,35025,"Lea County, New Mexico",New Mexico,NM,Lea,"Lea County, NM",-2.00,-2.00,-2.01,0.17,-0.53,-3.81,-1.51
35027,35027,"Lincoln County, New Mexico",New Mexico,NM,Lincoln,"Lincoln County, NM",-0.97,-0.97,-1.28,0.15,0.46,-3.21,-0.17
35028,35028,"Los Alamos County, New Mexico",New Mexico,NM,Los Alamos,"Los Alamos County, NM",0.82,0.82,1.07,1.63,1.00,-0.26,-0.18
35029,35029,"Luna County, New Mexico",New Mexico,NM,Luna,"Luna County, NM",-2.53,-2.53,-2.12,-1.28,-0.38,-2.86,-2.51
35031,35031,"McKinley County, New Mexico",New Mexico,NM,McKinley,"McKinley County, NM",-3.04,-3.04,-2.76,-2.01,-0.76,-3.16,-2.50
35033,35033,"Mora County, New Mexico",New Mexico,NM,Mora,"Mora County, NM",-0.49,-0.49,-0.97,-1.17,1.54,-2.38,0.71
35035,35035,"Otero County, New Mexico",New Mexico,NM,Otero,"Otero County, NM",-1.76,-1.76,-2.30,-0.90,-0.40,-3.56,-0.12
35037,35037,"Quay County, New Mexico",New Mexico,NM,Quay,"Quay County, NM",-1.84,-1.84,-2.04,-2.00,0.80,-3.13,-0.70
35039,35039,"Rio Arriba County, New Mexico",New Mexico,NM,Rio Arriba,"Rio Arriba County, NM",-2.43,-2.43,-2.45,-1.65,-0.15,-3.43,-1.52
35041,35041,"Roosevelt County, New Mexico",New Mexico,NM,Roosevelt,"Roosevelt County, NM",-1.78,-1.78,-1.72,-0.24,-0.20,-3.14,-1.43
35043,35043,"Sandoval County, New Mexico",New Mexico,NM,Sandoval,"Sandoval County, NM",-0.87,-0.87,-1.24,0.17,-0.76,-2.03,0.05
35045,35045,"San Juan County, New Mexico",New Mexico,NM,San Juan,"San Juan County, NM",-2.10,-2.10,-1.97,-1.01,-0.57,-2.63,-1.66
35047,35047,"San Miguel County, New Mexico",New Mexico,NM,San Miguel,"San Miguel County, NM",-2.74,-2.74,-2.95,-2.72,0.01,-3.61,-1.22
35049,35049,"Santa Fe County, New Mexico",New Mexico,NM,Santa Fe,"Santa Fe County, NM",-0.99,-0.99,-1.13,-0.81,0.19,-1.79,-0.36
35051,35051,"Sierra County, New Mexico",New Mexico,NM,Sierra,"Sierra County, NM",-1.66,-1.66,-1.96,-1.81,0.81,-3.16,-0.38
35053,35053,"Socorro County, New Mexico",New Mexico,NM,Socorro,"Socorro County, NM",-2.73,-2.73,-2.47,-2.51,0.02,-2.84,-2.14
35055,35055,"Taos County, New Mexico",New Mexico,NM,Taos,"Taos County, NM",-1.94,-1.94,-2.04,-1.98,0.65,-3.01,-0.97
35057,35057,"Torrance County, New Mexico",New Mexico,NM,Torrance,"Torrance County, NM",-1.10,-1.10,-1.40,0.32,-0.13,-3.07,-0.32
35059,35059,"Union County, New Mexico",New Mexico,NM,Union,"Union County, NM",-1.31,-1.31,-1.63,-1.26,1.07,-3.21,-0.21
35061,35061,"Valencia County, New Mexico",New Mexico,NM,Valencia,"Valencia County, NM",-2.50,-2.50,-2.04,-0.80,-0.81,-2.75,-2.65
36001,36001,"Albany County, New York",New York,NY,Albany,"Albany County, NY",-0.48,-0.48,-0.42,-0.25,-0.35,-0.37,-0.45
36003,36003,"Allegany County, New York",New York,NY,Allegany,"Allegany County, NY",-0.44,-0.44,-0.82,0.19,-0.33,-1.59,0.37
36005,36005,"Bronx County, New York",New York,NY,Bronx,"Bronx County, NY",-2.72,-2.72,-2.54,-2.50,-1.64,-1.47,-1.94
36007,36007,"Broome County, New York",New York,NY,Broome,"Broome County, NY",-0.74,-0.74,-0.86,-0.65,-0.74,-0.53,-0.21
36009,36009,"Cattaraugus County, New York",New York,NY,Cattaraugus,"Cattaraugus County, NY",-0.55,-0.55,-0.89,-0.42,-0.55,-0.99,0.33
36011,36011,"Cayuga County, New York",New York,NY,Cayuga,"Cayuga County, NY",-0.50,-0.50,-0.79,-0.38,-0.80,-0.60,0.27
36013,36013,"Chautauqua County, New York",New York,NY,Chautauqua,"Chautauqua County, NY",-0.63,-0.63,-0.86,-0.55,-0.54,-0.82,0.07
36015,36015,"Chemung County, New York",New York,NY,Chemung,"Chemung County, NY",-0.53,-0.53,-0.81,-0.37,-0.85,-0.60,0.23
36017,36017,"Chenango County, New York",New York,NY,Chenango,"Chenango County, NY",-0.02,-0.02,-0.36,-0.06,0.26,-0.97,0.62
36019,36019,"Clinton County, New York",New York,NY,Clinton,"Clinton County, NY",-0.61,-0.61,-1.09,-0.59,-0.87,-0.95,0.60
36021,36021,"Columbia County, New York",New York,NY,Columbia,"Columbia County, NY",-0.21,-0.21,-0.52,-0.59,-0.13,-0.48,0.53
36023,36023,"Cortland County, New York",New York,NY,Cortland,"Cortland County, NY",-0.32,-0.32,-0.77,-0.23,-0.69,-0.77,0.67
36025,36025,"Delaware County, New York",New York,NY,Delaware,"Delaware County, NY",-0.40,-0.40,-0.82,-0.18,0.05,-1.62,0.53
36027,36027,"Dutchess County, New York",New York,NY,Dutchess,"Dutchess County, NY",-0.26,-0.26,-0.48,0.51,-0.94,-0.64,0.16
36029,36029,"Erie County, New York",New York,NY,Erie,"Erie County, NY",-0.94,-0.94,-0.72,-0.44,-0.92,-0.30,-1.04
36031,36031,"Essex County, New York",New York,NY,Essex,"Essex County, NY",-0.31,-0.31,-0.70,-0.13,0.03,-1.37,0.53
36033,36033,"Franklin County, New York",New York,NY,Franklin,"Franklin County, NY",-0.80,-0.80,-1.39,-0.61,-0.58,-1.80,0.64
36035,36035,"Fulton County, New York",New York,NY,Fulton,"Fulton County, NY",-0.62,-0.62,-1.14,-0.80,-0.81,-0.90,0.68
36037,36037,"Genesee County, New York",New York,NY,Genesee,"Genesee County, NY",-0.27,-0.27,-0.53,-0.07,-0.77,-0.37,0.32
36039,36039,"Greene County, New York",New York,NY,Greene,"Greene County, NY",-0.86,-0.86,-1.19,-0.70,-0.50,-1.39,0.11
36041,36041,"Hamilton County, New York",New York,NY,Hamilton,"Hamilton County, NY",,,,-0.32,2.00,,0.94
36043,36043,"Herkimer County, New York",New York,NY,Herkimer,"Herkimer County, NY",-0.77,-0.77,-1.08,-0.79,-0.80,-0.81,0.17
36045,36045,"Jefferson County, New York",New York,NY,Jefferson,"Jefferson County, NY",-0.38,-0.38,-0.80,0.62,-0.78,-1.52,0.43
36047,36047,"Kings County, New York",New York,NY,Kings,"Kings County, NY",-1.89,-1.89,-1.58,-0.40,-1.37,-1.65,-1.94
36049,36049,"Lewis County, New York",New York,NY,Lewis,"Lewis County, NY",-0.04,-0.04,-0.46,0.26,-0.36,-0.90,0.74
36051,36051,"Livingston County, New York",New York,NY,Livingston,"Livingston County, NY",-0.15,-0.15,-0.59,-0.21,-0.75,-0.38,0.80
36053,36053,"Madison County, New York",New York,NY,Madison,"Madison County, NY",-0.09,-0.09,-0.54,0.28,-0.62,-0.84,0.77
36055,36055,"Monroe County, New York",New York,NY,Monroe,"Monroe County, NY",-0.82,-0.82,-0.80,-0.71,-0.99,-0.15,-0.51
36057,36057,"Montgomery County, New York",New York,NY,Montgomery,"Montgomery County, NY",-0.55,-0.55,-1.06,-0.76,-0.63,-0.95,0.71
36059,36059,"Nassau County, New York",New York,NY,Nassau,"Nassau County, NY",0.28,0.28,0.06,1.26,-1.00,-0.15,0.42
36061,36061,"New York County, New York",New York,NY,New York,"New York County, NY",-1.13,-1.13,-0.53,-0.68,0.34,-0.84,-1.94
36063,36063,"Niagara County, New York",New York,NY,Niagara,"Niagara County, NY",-1.08,-1.08,-1.07,-0.80,-1.04,-0.55,-0.69
36065,36065,"Oneida County, New York",New York,NY,Oneida,"Oneida County, NY",-0.85,-0.85,-1.09,-0.67,-0.89,-0.86,-0.05
36067,36067,"Onondaga County, New York",New York,NY,Onondaga,"Onondaga County, NY",-0.72,-0.72,-0.70,-0.53,-0.84,-0.23,-0.50
36069,36069,"Ontario County, New York",New York,NY,Ontario,"Ontario County, NY",0.02,0.02,-0.29,0.21,-0.79,-0.11,0.58
36071,36071,"Orange County, New York",New York,NY,Orange,"Orange County, NY",-0.25,-0.25,-0.39,0.90,-1.08,-0.67,-0.04
36073,36073,"Orleans County, New York",New York,NY,Orleans,"Orleans County, NY",-0.53,-0.53,-0.97,-0.35,-0.92,-0.87,0.52
36075,36075,"Oswego County, New York",New York,NY,Oswego,"Oswego County, NY",-0.67,-0.67,-1.07,-0.72,-0.84,-0.81,0.42
36077,36077,"Otsego County, New York",New York,NY,Otsego,"Otsego County, NY",-0.20,-0.20,-0.61,0.11,-0.14,-1.26,0.61
36079,36079,"Putnam County, New York",New York,NY,Putnam,"Putnam County, NY",0.68,0.68,0.28,1.76,-1.00,-0.15,1.01
36081,36081,"Queens County, New York",New York,NY,Queens,"Queens County, NY",-1.73,-1.73,-1.39,0.06,-1.49,-1.58,-1.94
36083,36083,"Rensselaer County, New York",New York,NY,Rensselaer,"Rensselaer County, NY",-0.71,-0.71,-0.81,-0.46,-0.88,-0.48,-0.27
36085,36085,"Richmond County, New York",New York,NY,Richmond,"Richmond County, NY",-1.36,-1.36,-0.94,0.63,-1.43,-1.22,-1.94
36087,36087,"Rockland County, New York",New York,NY,Rockland,"Rockland County, NY",0.51,0.51,0.28,1.52,-0.77,-0.14,0.57
36089,36089,"St. Lawrence County, New York",New York,NY,St. Lawrence,"St. Lawrence County, NY",-0.46,-0.46,-0.96,-0.31,-0.51,-1.27,0.68
36091,36091,"Saratoga County, New York",New York,NY,Saratoga,"Saratoga County, NY",0.37,0.37,0.01,0.78,-0.96,0.14,0.85
36093,36093,"Schenectady County, New York",New York,NY,Schenectady,"Schenectady County, NY",-0.87,-0.87,-0.69,-0.17,-0.97,-0.43,-0.95
36095,36095,"Schoharie County, New York",New York,NY,Schoharie,"Schoharie County, NY",-0.30,-0.30,-0.86,-0.18,-0.51,-1.18,0.91
36097,36097,"Schuyler County, New York",New York,NY,Schuyler,"Schuyler County, NY",-0.10,-0.10,-0.51,-0.60,-0.44,-0.15,0.82
36099,36099,"Seneca County, New York",New York,NY,Seneca,"Seneca County, NY",-0.48,-0.48,-0.75,-0.10,-0.77,-0.78,0.19
36101,36101,"Steuben County, New York",New York,NY,Steuben,"Steuben County, NY",-0.27,-0.27,-0.62,-0.09,-0.68,-0.61,0.51
36103,36103,"Suffolk County, New York",New York,NY,Suffolk,"Suffolk County, NY",0.04,0.04,-0.32,0.90,-1.19,-0.43,0.60
36105,36105,"Sullivan County, New York",New York,NY,Sullivan,"Sullivan County, NY",-1.01,-1.01,-1.36,-0.56,-0.53,-1.84,0.04
36107,36107,"Tioga County, New York",New York,NY,Tioga,"Tioga County, NY",0.08,0.08,-0.35,0.12,-0.74,-0.20,0.89
36109,36109,"Tompkins County, New York",New York,NY,Tompkins,"Tompkins County, NY",-0.17,-0.17,-0.56,-0.12,-0.34,-0.78,0.63
36111,36111,"Ulster County, New York",New York,NY,Ulster,"Ulster County, NY",-0.22,-0.22,-0.53,0.21,-0.72,-0.66,0.41
36113,36113,"Warren County, New York",New York,NY,Warren,"Warren County, NY",-0.31,-0.31,-0.71,-0.61,-0.34,-0.64,0.63
36115,36115,"Washington County, New York",New York,NY,Washington,"Washington County, NY",-0.38,-0.38,-0.84,-0.15,-0.74,-0.95,0.64
36117,36117,"Wayne County, New York",New York,NY,Wayne,"Wayne County, NY",-0.19,-0.19,-0.50,0.14,-0.85,-0.42,0.45
36119,36119,"Westchester County, New York",New York,NY,Westchester,"Westchester County, NY",-0.10,-0.10,-0.21,0.52,-0.84,-0.18,0.05
36121,36121,"Wyoming County, New York",New York,NY,Wyoming,"Wyoming County, NY",-0.22,-0.22,-0.65,-0.21,-0.69,-0.57,0.71
36123,36123,"Yates County, New York",New York,NY,Yates,"Yates County, NY",0.11,0.11,-0.35,0.40,-0.53,-0.63,0.89
37001,37001,"Alamance County, North Carolina",North Carolina,NC,Alamance,"Alamance County, NC",-0.72,-0.72,-0.57,-0.35,-0.92,-0.05,-0.78
37003,37003,"Alexander County, North Carolina",North Carolina,NC,Alexander,"Alexander County, NC",0.20,0.20,-0.08,0.61,-0.95,0.11,0.59
37005,37005,"Alleghany County, North Carolina",North Carolina,NC,Alleghany,"Alleghany County, NC",0.34,0.34,0.16,0.14,0.14,0.01,0.56
37007,37007,"Anson County, North Carolina",North Carolina,NC,Anson,"Anson County, NC",-1.65,-1.65,-1.38,-2.33,-0.30,-0.51,-1.39
37009,37009,"Ashe County, North Carolina",North Carolina,NC,Ashe,"Ashe County, NC",0.17,0.17,-0.19,-0.27,-0.20,-0.01,0.86
37011,37011,"Avery County, North Carolina",North Carolina,NC,Avery,"Avery County, NC",0.50,0.50,0.28,1.36,0.13,-0.83,0.55
37013,37013,"Beaufort County, North Carolina",North Carolina,NC,Beaufort,"Beaufort County, NC",-0.05,-0.05,0.13,-0.01,0.01,0.22,-0.43
37015,37015,"Bertie County, North Carolina",North Carolina,NC,Bertie,"Bertie County, NC",-0.45,-0.45,-0.79,-0.80,-0.69,-0.31,0.47
37017,37017,"Bladen County, North Carolina",North Carolina,NC,Bladen,"Bladen County, NC",-1.13,-1.13,-1.34,-2.28,-0.45,-0.33,-0.07
37019,37019,"Brunswick County, North Carolina",North Carolina,NC,Brunswick,"Brunswick County, NC",-0.33,-0.33,-0.59,-0.59,-0.94,0.13,0.38
37021,37021,"Buncombe County, North Carolina",North Carolina,NC,Buncombe,"Buncombe County, NC",-0.04,-0.04,-0.05,-0.18,-0.36,0.32,0.01
37023,37023,"Burke County, North Carolina",North Carolina,NC,Burke,"Burke County, NC",-0.45,-0.45,-0.76,-0.52,-0.73,-0.46,0.36
37025,37025,"Cabarrus County, North Carolina",North Carolina,NC,Cabarrus,"Cabarrus County, NC",0.29,0.29,0.00,0.66,-0.94,0.21,0.68
37027,37027,"Caldwell County, North Carolina",North Carolina,NC,Caldwell,"Caldwell County, NC",-0.35,-0.35,-0.70,-0.43,-0.88,-0.29,0.51
37029,37029,"Camden County, North Carolina",North Carolina,NC,Camden,"Camden County, NC",0.41,0.41,0.04,0.57,-0.62,0.08,0.95
37031,37031,"Carteret County, North Carolina",North Carolina,NC,Carteret,"Carteret County, NC",-0.27,-0.27,-0.24,-0.19,-0.63,0.19,-0.22
37033,37033,"Caswell County, North Carolina",North Carolina,NC,Caswell,"Caswell County, NC",-0.45,-0.45,-0.64,-0.62,-0.83,-0.05,0.15
37035,37035,"Catawba County, North Carolina",North Carolina,NC,Catawba,"Catawba County, NC",-0.15,-0.15,-0.15,0.34,-0.79,0.05,-0.16
37037,37037,"Chatham County, North Carolina",North Carolina,NC,Chatham,"Chatham County, NC",0.41,0.41,0.34,0.55,-0.69,0.77,0.37
37039,37039,"Cherokee County, North Carolina",North Carolina,NC,Cherokee,"Cherokee County, NC",-0.13,-0.13,-0.29,-0.26,-0.28,-0.17,0.26
37041,37041,"Chowan County, North Carolina",North Carolina,NC,Chowan,"Chowan County, NC",-0.64,-0.64,-0.59,-1.31,-0.36,0.26,-0.37
37043,37043,"Clay County, North Carolina",North Carolina,NC,Clay,"Clay County, NC",0.44,0.44,0.49,0.63,0.24,0.16,0.10
